"AnswerId","CommentId","Comment Author","Comment Date","Comment Index","Comment","EditGroups","EditGroups - Same Commenter/Editor","EditGroups - Different Commenter/Editor","EditGroups - with Cardinality","EditGroups - with improved regex","Edit Index – Author 1","Reason","Useful standalone?","Edit Index – Author 2","Reason","Useful standalone?","Relation Conflict","EditIds","Pair found?","Useful conflict","Useful"
26147953,40988918,"gtgaxiola","Oct 01 '14 at 18:42:59",3,"@JennyC Check how is your `SortedMap` implementing values().. As a test create a simple `TreeMap` (which already implements `SortedMap`) and you will see you don't get double brackets when printing `myMap.values()` method","[(3, ['TreeMap', 'myMap.values', 'myMap', 'SortedMap', 'values()', 'myMap.values()'])]","[(3, {'values()', 'myMap', 'myMap.values()', 'myMap.values', 'TreeMap'})]",,,,,,,3,,"No","Yes",,"No","N/A",
26147953,40989584,"PhoonOne","Oct 01 '14 at 19:04:05",4,"Right, that's what I did, I created a new TreeMap passed in the SortedMap, then used arrayList passing in a collection, but still not working.. very weird. My original map is just a SortedMap",,,,,,,,,,,,"No",,"No","N/A",
26147953,40989717,"gtgaxiola","Oct 01 '14 at 19:08:12",5,"As a Test try the `main` method I added to my answer. If that output is correct, then that means the way your map is being populated has a behavior you are not expecting.",,,,,,,,,,,,"No",,"No","N/A",
28650939,45599549,"Dranithix","Feb 21 '15 at 20:42:15",1,"Although idealistically it may work, sorting the scale would actually give logic errors in terms of applying the system to actual musical notes. If I were to disrupt the order of a major scale in this case and transpose notes around the sorted scale, it would be difficult to structure chords and melodies.

Then again, I am really thankful for the answer, but I believe it still remains error-prone in terms of its applications in music theory.",,,,,,4,"Comment is the start of a conversation that leads to an edit","No",4,,"Yes","No",4,"Yes","Yes","No"
28650939,45599576,"Andy Brown","Feb 21 '15 at 20:43:38",2,"Unfortunately you can't `sort(scale)`. As @KentaIwasaki says you also need to sort a clone, not the original. If you extract the `Pitch`s from `scale` first then you would need a custom `Comparator`, or to make `Pitch` implement `Comparable`. Other than that, this would work (but needs changes to go down octaves as well).","[(3, ['Comparator', 'scale', 'Pitch', 'sort(scale)', 'Comparable'])]","[(3, {'sort(scale)'})]","[(3, {'sort(scale)'})]","[(3, ['sort(scale)'])]","[(3, ['sort(scale)'])]",4,"Comment mentions the answer can not sort as it currently is. Instead it must implement comparable or custom comparator.","Yes",4,,"Yes w/ editing","No",4,"Yes","No","Yes w/ editing"
28650939,45600814,"Flying Swissman","Feb 21 '15 at 21:49:40",3,"@AndyBrown thanks for the pointers. I adjusted my answer according to your input. If I'm correct it should work for all cases now, but I'd have to run nice Unit tests to be sure as you did.",,,,,,,,,,,,"No",,"No","N/A",
28650939,45610739,"Andy Brown","Feb 22 '15 at 11:33:46",4,"@FlyingSwissman. Note (pun not intended) that you can just return a [-ve, 0 or +ve](http://docs.oracle.com/javase/7/docs/api/java/util/Comparator.html#compare(T,%20T)) from `Comparator.compare(a,b)`, so you could just do `return a.getNoteNumber() - b.getNoteNumber();`. In this case, due to the range of possible values from `getNoteNumber()` there is no risk of overflow, so it is a perfectly safe way to implement `compare(a,b)`",,,,,,,,,,,,"No",,"No","N/A",
29052353,46342850,"Amandeep Singh","Mar 14 '15 at 18:27:31",1,"thank you so much @Daniel Nugent for your detailed answer and giving me the code. If I am not wrong I have to update flagAlarmSet in onPostExecute() if I get response from the server ?","[(3, ['flagAlarmSet', 'onPostExecute()', 'onPostExecute'])]","[(7, {'onPostExecute()', 'onPostExecute'})]","[(7, {'onPostExecute()', 'onPostExecute'})]","[(3, ['flagAlarmSet'])]","[(3, ['flagAlarmSet'])]",3,"Comment asks clarification on whether to do something or not and edit was made to answer that","Yes",3,,"No","No",3,"Yes","Yes","Yes w/ editing"
29052353,46342927,"Daniel Nugent","Mar 14 '15 at 18:30:58",2,"No problem! You can just update flagAlarmSet every time you set or cancel the alarm, I just updated the answer. Also update the count every time `onReceive()` is called, and I would think re-set the count to zero in `onPostExecute()`","[(4, ['flagAlarmSet', 'onReceive()', 'onReceive', 'onPostExecute()', 'onPostExecute'])]","[(7, {'onPostExecute', 'onReceive', 'onPostExecute()'})]",,,,,,,,,,"No",,"No","N/A",
29052353,46362408,"Amandeep Singh","Mar 15 '15 at 16:38:42",3,"Updated Code...",,,,,,,,,,,,"No",,"No","N/A",
29052353,46362682,"Daniel Nugent","Mar 15 '15 at 16:51:24",4,"Is it getting into the `SetAlarm()` function? One more thing, it looks like you should just set the count back to zero (or one) when the max is reached. As your code is now, you're creating a new count variable in `onPostExecute()`.","[(6, ['SetAlarm()', 'onPostExecute()', 'SetAlarm', 'onPostExecute'])]","[(7, {'onPostExecute', 'onPostExecute()'})]",,,,,,,,,,"No",,"No","N/A",
29052353,46374327,"Daniel Nugent","Mar 16 '15 at 04:26:35",5,"Sounds good! Note that I didn't test the network code, just the SMS receive and subsequent re-scheduled broadcasts.",,,,,,,,,,,,"No",,"No","N/A",
29052353,46401405,"Amandeep Singh","Mar 16 '15 at 18:24:13",6,"Hi Daniel, I have tested your updated code on my phone. It's working perfectly when I get SMS when my phone IS NOT connected to Internet. Alarm is being sent & cancelled after max tries. But there are some issues when I switch on Wifi/Mobile Data after first Alarm being set. The code goes into infinite loop. Alarm is not being cancelled. Here is logcat which is perfec [link](https://gist.github.com/anonymous/95549d8cc491cc6d90ff) Will paste another logcat after 30 minutes.",,,,,,12,"Comment mentions behaviour that they are not expecting and an edit was made after finding the answer in comment 10","No",12,,"Yes w/ editing","No",12,"Yes","Yes","Yes w/ editing"
29052353,46402569,"Amandeep Singh","Mar 16 '15 at 19:02:23",7,"Now, I turned off Wifi on my phone & sent a test SMS. First AsyncTask failed because Internet was not connected. Then I turned ON wifi & the problem began. [Here](https://gist.github.com/anonymous/a70c5eea92f94d860704) is another logcat","[(12, ['AsyncTask'])]",,,,,12,"Comment describes another solution they tried","No",12,,"Yes w/ editing","No",12,"Yes","Yes","No"
29052353,46402646,"Daniel Nugent","Mar 16 '15 at 19:05:18",8,"Looking at the logs now. Can you post your updated code to a gist as well?",,,,,,,,,,,,"No",,"No","N/A",
29052353,46402851,"Amandeep Singh","Mar 16 '15 at 19:11:40",9,"[here](https://gist.github.com/anonymous/427712253dbb833ba7d2) is complete code of **SmsReceiver.java**",,,,,,12,"Comment posts link to external code snippet","No",,,,"Yes",12,"Yes","Yes","No"
29052353,46403096,"Daniel Nugent","Mar 16 '15 at 19:19:01",10,"It's hard to say why it's not getting into that case. Try removing the `if (flagAlarmSet)`, take a look at the updated code in the answer. For some reason it's not getting into that case. Also log the value of `flagAlarmSet` when it gets into the internet connected case, just to get a better idea of what is going on.",,,,,,,,,,,,"No",,"No","N/A",
29052353,46439735,"Amandeep Singh","Mar 17 '15 at 16:44:42",11,"Thanks a lot **Daniel**, You are genius. It works, I really appreciate your efforts. Once again thank you so much.",,,,,,,,,,,,"No",,"No","N/A",
31170733,50349478,"iullianr","Jul 01 '15 at 20:17:51",1,"Your solution is not correct. filepath is a String object not a bean, so you should not declare a bean with that name and put it as reference.
Also, if you have a dependency from within ReadTLEFile object to the request object, and the dependency is injected with the proper configuration, why do you need to call object.readFile with a parameter that is already injected in the object attribute?","[(2, ['readFile', 'ReadTLEFile', 'object.readFile'])]","[(2, {'object.readFile'})]","[(2, {'object.readFile'})]","[(2, ['object.readFile'])]",,2,"Comment mentions the solution is incorrect and an edit is made to fix it","Yes",2,,"Yes","No",2,"Yes","No","Yes"
31170733,50357283,"Innocuous","Jul 02 '15 at 03:15:08",2,"You can add the filepath bean class attribute as class = ""java.lang.String"". <bean id = ""filepath"" class = ""java.lang.String"" ><value>TLE files/geostationary.txt</value></property></bean>","[(2, ['java.lang.String', '</property>', 'lang.S', '/geostationary.txt', '</value>', 'id = ""filepath"" class', '</bean>', 'class = ""java', '<value>'])]","[(2, {'lang.S', 'java.lang.String'})]",,,,,,,,,,"No",,"No","N/A",
31170733,50384180,"cadebe","Jul 02 '15 at 16:08:12",3,"The feedback helped. Thank you. Still getting error messages I can't resolve. The code lives here:https://github.com/Carla-de-Beer/Java/tree/master/DI%20problem/ReadTLEFile",,,,,,,,,,,,"No",,"No","N/A",
40142454,67573189,"bojan","Oct 20 '16 at 10:43:42",1,"man thank you so mach,everything works! you are king!",,,,,,,,,,,,"No",,"No","N/A",
40142454,77047701,"Abdullah Umer","Jul 11 '17 at 14:07:58",2,"what is 'provider'? and is 'MainActivity' the activity from which permission is requested?","[(7, [""'provider'"", ""'MainActivity'"", 'MainActivity'])]",,,,,,,,,,,"No",,"No","N/A",
40142454,77054993,"Daniel Nugent","Jul 11 '17 at 16:54:09",3,"@AbdullahUmer You can see how `provider` is used in the question: `String provider = locationManager.getBestProvider(new Criteria(), false);`","[(7, ['getBestProvider', 'locationManager.getBestProvider(new Criteria()', 'getBestProvider(new Criteria()', 'provider', 'String provider = locationManager.getBestProvider(new Criteria(), false);', 'locationManager.getBestProvider', 'locationManager', 'provider = locationManager'])]",,,,,,,,,,,"No",,"No","N/A",
40142454,77055029,"Daniel Nugent","Jul 11 '17 at 16:55:08",4,"And yes, MainActivity is the Activity where this code would go in this example. Take a look at MainActivity in the question for more context.","[(7, ['MainActivity'])]",,,,,,,,,,,"No",,"No","N/A",
40142454,77908746,"gts101","Aug 03 '17 at 02:57:27",5,"nice example. Thanks!. Watch out for the gotcha.. Make sure you're using `android.Manifest`. Android Studio seems to default to `my.app.package.Manifest` instead.","[(7, ['android.M', 'android.Manifest', 'my.app.package.Manifest', 'package.M'])]","[(10, {'android.Manifest', 'android.M'})]","[(10, {'android.Manifest', 'android.M'})]","[(10, ['android.Manifest', 'android.M'])]","[(10, ['android.M'])]",10,"Comment mentions something to look out for. Answer was edited to also include the warning","Yes",10,,"Yes","No",10,"Yes","No","Yes"
40142454,82275799,"hexicle","Dec 05 '17 at 16:46:26",6,"Warning: If a user denies location permissions and clicks `Don't show again`, your app will lag or crash because there will be constant calls to request permission. A quick fix is to move the call to `checkLocationPermission()` from `onResume()` to `onMapReady()`.","[(11, ['onMapReady', ""Don't show again"", 'onMapReady()', 'checkLocationPermission', 'checkLocationPermission()', 'onResume', 'onResume()'])]","[(11, {'onResume', 'onResume()'})]","[(11, {'onResume', 'onResume()'})]","[(11, ['onResume()', 'onResume'])]","[(11, ['checkLocationPermission()', 'checkLocationPermission', 'onResume()', 'onResume'])]",11,"Comment mentions some behaviour that happens when following a certain path and an edit was made to fix the problem","Yes",11,,"Yes","No",11,"Yes","No","Yes"
40142454,82279264,"Daniel Nugent","Dec 05 '17 at 18:19:54",7,"@hexicle You're right. I just ran this code as it was, and it definitely wasn't working properly. The easiest fix is just to call `checkLocationPermission()` in `onCreate()` instead, so I modified the answer to do that. With this solution, you can use `onResume()` and `onPause()` exactly as it is in the question. Thank you for calling this to my attention, cheers!","[(12, ['onPause', 'onPause()', 'onResume', 'onCreate()', 'checkLocationPermission', 'checkLocationPermission()', 'onCreate', 'onResume()'])]","[(12, {'onPause', 'onResume()', 'onResume', 'onPause()'})]",,,,,,,,,,"No",,"No","N/A",
40142454,87169442,"kgandroid","Apr 28 '18 at 12:46:04",8,"The callback is not getting called",,,,,,,,,,,,"No",,"No","N/A",
42895780,72892223,"maraca","Mar 20 '17 at 04:19:29",1,"Same problem as the other answer, `eduDescAmount` is not known before the loop.","[(2, ['eduDescAmount'])]",,,"[(2, ['eduDescAmount'])]","[(2, ['eduDescAmount'])]",2,"Comment mentions a problem in the answer, that a variable used is not made known before the loop. So the edit changes to account for that","Yes",2,,"Yes w/ editing","No",2,"Yes","No","Yes w/ editing"
42895780,72892281,"Emanuel Saunders","Mar 20 '17 at 04:24:16",2,"Useful, yet I need to ask for the amount of description points after asking all of the other questions, and have them posed with each school. 
i.e.
information about school 1:
x, y, z;
user wants to add 2 details: 
(user input) (user input) 

School 2: 
x,y, z; 
user wants to add 1 detail:
(user input)


Suggestions?",,,,,,3,"Comment provides additional information of what the question author wants and an edit was made to answer.","Yes",,,,"Yes",,"No","N/A",
42895780,72892301,"Adil","Mar 20 '17 at 04:26:13",3,"Take value for `numberOfSchools` and `eduDescAmount` before entering the for loop and assign it before declaring your `eduDesc[][]` variable, then there shouldn't be any problem.","[(3, ['eduDescAmount', 'eduDesc[][]', 'eduDesc', 'numberOfSchools'])]",,,,,,,,,,,"No",,"No","N/A",
49516025,86040207,"Chris H","Mar 27 '18 at 15:55:46",1,"The obvious gap between ASCII alphanumeric characters and emoji is accentated and non-latin letters. Without the OP's input on these we don't know whether this is a good answer (not my DV though)","[(2, [""'s input on these we don'""])]",,,,,,,,,,,"No",,"No","N/A",
49516025,86040597,"Chris","Mar 27 '18 at 16:05:21",2,"Yeah I'm curious as to why this would possibly get downvoted. The second I saw this question, a regular expression was the absolute first thing that came to mind (P.S. since he's looking for standard characters and punctuation, I'd use something like `[^\w\^\-\[\]\.!@#$%&*\(\)/+'"":;~?,]` but that's just me being robust and trying collect all typical characters that aren't symbols). Upvoted because this is definitely a potential solution. If he wants to add some other language characters, he can add them to the expression as necessary.","[(2, ['$%&*', '[^\\w\\^\\-\\[\\]\\.!@#$%&*\\(\\)/+\'"":;~?,]', ""'s just me being robust and trying collect all typical characters that aren'"", 'P.S'])]",,,,,,,,,,,"No",,"No","N/A",
49516025,86040750,"Nick Bull","Mar 27 '18 at 16:09:16",3,"@Chris great punctuation regex example, looks extensive enough to me for some cases. Also maybe people aren't reading the whole answer then - **as stated at the bottom of the answer, `p{L}` handles non-English alphabetical characters**. I hope it's understood that I can't list extensively through every non-English alphabet in my answer as that would be impractically verbose.","[(2, ['p{L}', ""'s understood that I can'""])]",,,,,,,,,,,"No",,"No","N/A",
49516025,86042723,"VGR","Mar 27 '18 at 17:01:35",4,"To keep all letters, numbers, punctuation, and spaces, you probably want something like `""[^\\p{L}\\p{M}\\p{N}\\p{P}\\p{Z}]""`. Or, the converse, `""[\\p{S}\\p{C}]""`.","[(2, ['""[\\\\p{S}\\\\p{C}]""', '""[^\\\\p{L}\\\\p{M}\\\\p{N}\\\\p{P}\\\\p{Z}]""'])]",,,,,8,"Comment proposes regex patterns that are not incorporated until edit 8
","Yes",8,,"Yes","No",8,"Yes","No","Yes"
